Codigo_Curso,Nome do Curso,CD_SUBGRUPO,NM_SUBGRUPO,NU_PERGUNTA,Pergunta,Ordem Opções,Opção,Porcentagem,Respostas,Total do Curso
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,3,1.03- Como você avalia a clareza e a dinâmica da linguagem utilizada pelo professor nas aulas síncronas?,5867,NSI,"2,9",1,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,4,1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?,5791,Ótimo,"5,9",2,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,4,1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?,5792,Bom,"14,7",5,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,4,1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?,5793,Regular,"61,8",21,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,4,1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?,5868,Ruim,"8,8",3,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,4,1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?,5869,Péssimo,"5,9",2,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,4,1.04- Como você avalia a coerência entre o conteúdo e a metodologia utilizada no decorrer da disciplina?,5870,NSI,"2,9",1,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,5,1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?,5794,Ótimo,"23,5",8,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,5,1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?,5795,Bom,"44,1",15,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,5,1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?,5796,Regular,"29,4",10,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,5,1.05- Como você avalia o domínio do professor em relação ao conteúdo da disciplina?,5799,NSI,"2,9",1,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,6,1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?,5871,Ótimo,"5,9",2,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,6,1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?,5872,Bom,"29,4",10,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,6,1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?,5873,Regular,"47,1",16,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,6,1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?,5874,Ruim,"5,9",2,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,6,1.06- Como você avalia o domínio do professor em relação às tecnologias para o ERE?,5875,Péssimo,"11,8",4,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,7,1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?,5876,Ótimo,"14,7",5,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,7,1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?,5877,Bom,"32,4",11,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,7,1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?,5878,Regular,"35,3",12,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,7,1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?,5879,Ruim,"11,8",4,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,7,1.07- Como você avalia a disponibilidade docente para atender às dúvidas apresentadas pelos alunos?,5880,Péssimo,"5,9",2,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,8,1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?,5881,Ótimo,"2,9",1,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,8,1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?,5882,Bom,"26,5",9,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,8,1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?,5883,Regular,"29,4",10,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,8,1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?,5884,Ruim,"29,4",10,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,8,1.08- Como você avalia o cumprimento do programa e do critério de avaliação da disciplina?,5885,Péssimo,"11,8",4,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,9,1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?,5886,Ótimo,"2,9",1,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,9,1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?,5887,Bom,"32,4",11,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,9,1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?,5888,Regular,"35,3",12,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,9,1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?,5889,Ruim,"14,7",5,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,9,1.09- Como você avalia a adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina ministrada de forma remota?,5890,Péssimo,"14,7",5,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,10,1.10- Como você avalia a carga horária destinada à disciplina?,5891,Excessiva,"20,6",7,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,10,1.10- Como você avalia a carga horária destinada à disciplina?,5892,Suficiente,"35,3",12,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,10,1.10- Como você avalia a carga horária destinada à disciplina?,5893,"Condizente, em parte","38,2",13,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,10,1.10- Como você avalia a carga horária destinada à disciplina?,5894,Insuficiente,"5,9",2,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,11,1.11- Os canais usados pelo professor para compartilhar informações gerais foram eficientes?,5965,Sim,"70,6",24,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,11,1.11- Os canais usados pelo professor para compartilhar informações gerais foram eficientes?,5966,Não,"17,6",6,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,11,1.11- Os canais usados pelo professor para compartilhar informações gerais foram eficientes?,5967,NSI,"11,8",4,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,12,"1.12- Nas aulas síncronas, houve discussão ou questionamento feito pelos alunos?",5898,"Sim, pouco frequente","41,2",14,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,12,"1.12- Nas aulas síncronas, houve discussão ou questionamento feito pelos alunos?",5943,"Sim, frequentemente","58,8",20,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,13,"1.13-Nas aulas síncronas, o horário das aulas foi cumprido?",5953,"Sim, foi cumprido","91,2",31,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,13,"1.13-Nas aulas síncronas, o horário das aulas foi cumprido?",5954,"Não, foi extrapolado","8,8",3,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,14,"1.14- Nas aulas síncronas, o professor convidou outros docentes para ministrar algum conteúdo/palestra?",5955,"Sim, de 1 a 3",50,17,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,14,"1.14- Nas aulas síncronas, o professor convidou outros docentes para ministrar algum conteúdo/palestra?",5956,"Sim, de 4 a 6 ","26,5",9,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,14,"1.14- Nas aulas síncronas, o professor convidou outros docentes para ministrar algum conteúdo/palestra?",5957,"Sim, de 7 a 10 ","8,8",3,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,14,"1.14- Nas aulas síncronas, o professor convidou outros docentes para ministrar algum conteúdo/palestra?",5964,Não,"14,7",5,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,15,1.15- A quantidade de conteúdo nas aulas síncronas foi:,5958,Suficiente,"38,2",13,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,15,1.15- A quantidade de conteúdo nas aulas síncronas foi:,5959,Insuficiente,"20,6",7,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,15,1.15- A quantidade de conteúdo nas aulas síncronas foi:,5960,Excessivo,"38,2",13,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,15,1.15- A quantidade de conteúdo nas aulas síncronas foi:,5962,NSI,"2,9",1,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,16,1.16- O tempo destinado à realização de provas e de outros trabalhos foi coerente com a extensão e com a complexidade das questões?,5968,"Sim, suficiente","64,7",22,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,16,1.16- O tempo destinado à realização de provas e de outros trabalhos foi coerente com a extensão e com a complexidade das questões?,5969,"Não, insuficiente","20,6",7,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,16,1.16- O tempo destinado à realização de provas e de outros trabalhos foi coerente com a extensão e com a complexidade das questões?,5987,"Não, excedeu","14,7",5,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,17,"1.17- O tempo de correção das provas e o retorno para os alunos, foi corente?",5986,"Sim, no prazo","52,9",18,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,17,"1.17- O tempo de correção das provas e o retorno para os alunos, foi corente?",5988,"Não, demorou","47,1",16,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,18,"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?",5972,Não solicitei,"17,6",6,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,18,"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?",5983,Sim,"52,9",18,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,18,"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?",5985,Não,"29,4",10,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,19,1.19- Foi necessária a sua presença fora da sua residência para a realização de atividades ou de avaliações periódicas?,5982,Sim,"29,4",10,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,19,1.19- Foi necessária a sua presença fora da sua residência para a realização de atividades ou de avaliações periódicas?,5984,Não,"70,6",24,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,20,"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?",5974,"Sim, 10 a 20 min.","55,9",19,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,20,"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?",5975,"Sim, + de 20min","2,9",1,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,20,"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?",5976,Não houve intervalo,"41,2",14,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,21,"1.21-  Nas aulas síncronas, com o mesmo professor, foi realizado intervalo entre as aulas?",5980,Não houve intervalo,"29,4",10,34
5000538,ARTES CENICAS,174,I. Avaliação discente sobre as disciplinas e os docentes,21,"1.21-  Nas aulas síncronas, com o mesmo professor, foi realizado intervalo entre as aulas?",5981,"Sim, 10 a 20 min.","70,6",24,34
5000538,ARTES CENICAS,173,II. Informações sobre Atividades de Ensino,1,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?",5761,Bom,"18,5",5,27
5000538,ARTES CENICAS,173,II. Informações sobre Atividades de Ensino,1,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?",5852,Não tive atendim.,"7,4",2,27
5000538,ARTES CENICAS,173,II. Informações sobre Atividades de Ensino,1,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?",5855,Não necessito,"74,1",20,27
5000538,ARTES CENICAS,173,II. Informações sobre Atividades de Ensino,2,2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?,5856,Bom,"40,7",11,27
5000538,ARTES CENICAS,173,II. Informações sobre Atividades de Ensino,2,2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?,5857,Péssimo,"3,7",1,27
5000538,ARTES CENICAS,173,II. Informações sobre Atividades de Ensino,2,2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?,5858,Regular,"29,6",8,27
5000538,ARTES CENICAS,173,II. Informações sobre Atividades de Ensino,2,2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?,5859,Ruim,"11,1",3,27
5000538,ARTES CENICAS,173,II. Informações sobre Atividades de Ensino,2,2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?,5937,Ótimo,"14,8",4,27
5000538,ARTES CENICAS,173,II. Informações sobre Atividades de Ensino,3,"2.03- Para sua aprendizagem, você considera mais adequado atividades:",5774,Somente síncronas,"18,5",5,27
5000538,ARTES CENICAS,173,II. Informações sobre Atividades de Ensino,3,"2.03- Para sua aprendizagem, você considera mais adequado atividades:",5775,Somente assíncronas,"14,8",4,27
